"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","results"
"ALOX15",92036.0404599568,2.64240065508995,0.543891859606047,4.85831991860275,1.1838601418709e-06,0.00141130056677386,"res25"
"EREG",919.114183265336,-3.53543427535271,0.743288833288675,-4.75647435696056,1.97003250256028e-06,0.00204080945842428,"res25"
"MAN1A1",2456.22208616036,-1.42506852922125,0.299887393540038,-4.7520121216132,2.01402295314742e-06,0.00204080945842428,"res25"
"PRR32",54.7721936402183,4.83921165960511,1.01480796955197,4.76859839969684,1.8551205619351e-06,0.00204080945842428,"res25"
"PLXDC2",675.563012904746,-2.58064909716467,0.546651118784536,-4.72083383438905,2.34879765368225e-06,0.0021636696931602,"res25"
"HSD17B13",2672.13042369875,2.85453884352712,0.603934552081153,4.72656984716375,2.28344270167311e-06,0.0021636696931602,"res25"
"CLEC2B",1094.70888208745,-2.20752838759649,0.469100602029878,-4.70587413029134,2.52780455082758e-06,0.00218078252461257,"res25"
"HTR1B",12.9449974454825,-4.29989177735259,0.914578979865379,-4.70149858242478,2.58259057488905e-06,0.00218078252461257,"res25"
"GBP2",3565.30363302063,-2.57314353688565,0.552051092052829,-4.66106049589955,3.14584232987137e-06,0.00234355015691922,"res25"
"NGRN",6149.60323937444,1.00548260631918,0.215156785448091,4.67325538548616,2.9646274816079e-06,0.00234355015691922,"res25"
"SLC22A3",23.853681523135,-3.6284248987155,0.777729820416449,-4.66540539331846,3.0800918529085e-06,0.00234355015691922,"res25"
"SNX10",618.407638591044,-3.44488060690372,0.740019573881774,-4.65512092988784,3.23790606896961e-06,0.00234355015691922,"res25"
"DIO1",61.7706360316131,2.93216592527203,0.631380485815803,4.64405535353757,3.41635964945225e-06,0.00238744636744135,"res25"
"SLC39A2",197.027872913494,-3.15664033606902,0.682427137293059,-4.62560786868803,3.73501356562899e-06,0.00238762695371226,"res25"
"GRM7-AS1",4.95259661445005,6.46888143492715,1.40045586629117,4.61912552236203,3.85360692128445e-06,0.00238762695371226,"res25"
"SAMD9",2610.9688819233,-2.81254672396272,0.607561331310939,-4.62923918790893,3.67011651551888e-06,0.00238762695371226,"res25"
"PRRG1",200.770153678094,-1.34665509086718,0.291654992571246,-4.61728797780899,3.88787572646327e-06,0.00238762695371226,"res25"
"CPM",1419.90027470667,-1.96752235001325,0.430434264309017,-4.57101702433411,4.8536284469765e-06,0.0028930480619537,"res25"
"CEACAM7",1033.68030956304,-3.05891966348301,0.672024756611217,-4.55179609588799,5.31898731941965e-06,0.00307984562901024,"res25"
"PCDHAC2",410.3744646133,1.33610170492414,0.294106243196438,4.54292194005461,5.54797998363637e-06,0.00312320450967707,"res25"
"IFIT2",2915.41902718719,-2.71887405157383,0.600630599625138,-4.52669919459768,5.99121253970098e-06,0.00323421378668595,"res25"
"DUSP4",2544.94626596796,-2.08397835697251,0.460635934025292,-4.52413327540809,6.06435033524455e-06,0.00323421378668595,"res25"
"HP",112.544182827399,-2.85408108508958,0.635919976753059,-4.48811358256462,7.18566173358413e-06,0.00373396463314913,"res25"
"COL6A6",579.729554076027,-2.72265645000187,0.608195300898116,-4.47661539966085,7.58356847934508e-06,0.00374850240981481,"res25"
"DDIT4L",246.526188260736,-2.12910677142577,0.47556699511176,-4.47698598370021,7.57042176241057e-06,0.00374850240981481,"res25"
"EVI2A",382.427871058043,-3.3158283012379,0.742830990071625,-4.46377217099974,8.05291913067119e-06,0.00388572521671862,"res25"
"MROH9",139.483693784493,3.08268690764149,0.69531734819209,4.43349632460178,9.27170887800432e-06,0.00408479243742686,"res25"
"CHST5",146.189044042141,2.39549574366677,0.540303771802756,4.43360914485948,9.26685603401387e-06,0.00408479243742686,"res25"
"NAIP",764.674850903063,-2.54739978843897,0.573359340626184,-4.44293762731217,8.87388966792602e-06,0.00408479243742686,"res25"
"LOC101930010",4.26702206372654,5.08534257737193,1.14486927877871,4.4418543423549,8.91869275881978e-06,0.00408479243742686,"res25"
"CX3CR1",168.67935633914,-2.35948032253291,0.535381286296648,-4.40710271898736,1.0476251346234e-05,0.00451727042091018,"res25"
"MS4A8",2052.56348041847,2.77986575432481,0.633137886211895,4.39061666481045,1.13029651149156e-05,0.00456160834543183,"res25"
"LRRK2",2004.36690286255,-3.60357856580125,0.821375757458709,-4.38724728977943,1.14794249292916e-05,0.00456160834543183,"res25"
"LRRC48",2973.73085458688,2.8169666569886,0.640571482742419,4.39758361538134,1.09462719848159e-05,0.00456160834543183,"res25"
"TMPRSS11A",1648.13248276986,-3.21933633113296,0.73339055388924,-4.38966157126038,1.13527202251648e-05,0.00456160834543183,"res25"
"KIAA1551",5541.07339360234,-2.71505382554094,0.620286287669364,-4.37709792963885,1.20269945455023e-05,0.00468728983575287,"res25"
"IVL",1242.12468503602,-3.29608793816345,0.755918363851627,-4.36037553231133,1.29839421006863e-05,0.00472443990484644,"res25"
"A2ML1",4298.47714878998,-3.02764384336374,0.695770452792383,-4.35149815749246,1.35210458147189e-05,0.00472443990484644,"res25"
"IGSF6",1133.24372313782,-3.11182135341509,0.714618611732369,-4.35452044254971,1.33358536081527e-05,0.00472443990484644,"res25"
"DNAH9",3399.08581129235,2.95165561773389,0.67692947857128,4.36035910854942,1.29849167198607e-05,0.00472443990484644,"res25"
"MYO15A",116.689303278377,1.53963758156626,0.352384392006592,4.3691991373371,1.24703013751436e-05,0.00472443990484644,"res25"
"FAM201A",125.345093638423,1.74007133618017,0.399813067069455,4.35221226993536,1.34770681080048e-05,0.00472443990484644,"res25"
"HEPHL1",234.207288097189,-3.62169757233748,0.836335949723131,-4.33043392853846,1.48815794304692e-05,0.00494409981537522,"res25"
"CLEC7A",3346.66581099979,-2.52250416809247,0.582426803989576,-4.33102348795337,1.48417847154573e-05,0.00494409981537522,"res25"
"C15orf26",634.0956231818,2.79801411952818,0.645525049409077,4.33447799134909,1.46106403975148e-05,0.00494409981537522,"res25"
"MAP6",1845.10937664928,2.92647128339813,0.676353984240254,4.32683380535626,1.51268007797409e-05,0.00494451200971338,"res25"
"SULT1B1",129.836308893598,-3.6539522497105,0.845711968748122,-4.32056348347454,1.55631273155483e-05,0.00500638632026829,"res25"
"ADRA2A",370.600246878626,2.83870460173257,0.659731975854608,4.30281493943863,1.68641704523665e-05,0.00517832239981302,"res25"
"BIN2",1528.57232260866,-2.77654600869474,0.644553731731887,-4.30770294546939,1.64958719206136e-05,0.00517832239981302,"res25"
"KCNE1",1706.55774312956,2.03879187341947,0.473820142667521,4.30288138858227,1.68591115493427e-05,0.00517832239981302,"res25"
"GBP5",2473.99643813636,-2.92941833884277,0.68342305364637,-4.28639087196868,1.8159934738957e-05,0.00548225421337782,"res25"
"DSC2",1029.03243397722,-2.57746769616666,0.601715603937316,-4.28353142132436,1.83950106833954e-05,0.00548225421337782,"res25"
"FCGR3A",1503.2114171161,-3.3177768203237,0.778142540751733,-4.26371345424519,2.01057249888431e-05,0.00573996675175617,"res25"
"MYLK3",79.2674335602904,2.55863884068025,0.600036829839727,4.26413632203822,2.00676904025022e-05,0.00573996675175617,"res25"
"FGL2",1026.67879516851,-3.15784962516175,0.740640784033572,-4.26367234054263,2.01094265950206e-05,0.00573996675175617,"res25"
"HSPA7",277.603875642532,-3.01291571614628,0.709502923464407,-4.24651628133485,2.17120009634836e-05,0.00578434368914907,"res25"
"TGM5",111.64719631992,-2.5612297227084,0.60145075414866,-4.25841967117285,2.05877173373779e-05,0.00578434368914907,"res25"
"DDX60L",1675.13617420779,-2.52046790987051,0.593918836599542,-4.24379183576891,2.19774234710589e-05,0.00578434368914907,"res25"
"ST8SIA4",1606.4770058863,-2.07693368113633,0.488983770818203,-4.2474491078938,2.1621825909328e-05,0.00578434368914907,"res25"
"CLEC5A",87.1048237525773,-3.47313919672972,0.817943857910593,-4.24618286834714,2.17443182920421e-05,0.00578434368914907,"res25"
"PTPRD",14.556985205481,-3.75795132807194,0.884459223785191,-4.2488689438832,2.14852562994511e-05,0.00578434368914907,"res25"
"SLAMF7",464.959365294976,-2.15657460996773,0.509054969608604,-4.23642777051337,2.27103929938932e-05,0.0059006259540287,"res25"
"HIF1A-AS2",1316.76835077003,-1.93320841534304,0.457682964323835,-4.22390293289394,2.4010749653597e-05,0.0060830466661351,"res25"
"ALOX15P1",2197.19812123277,2.22343973875749,0.526397026367996,4.2238835467948,2.40128162089612e-05,0.0060830466661351,"res25"
"TMPRSS11D",4987.03554779671,-2.35600622521609,0.558758378990609,-4.21650272067899,2.48120295262282e-05,0.00613836799218186,"res25"
"DMRT3",303.69092201319,1.70874936040051,0.405274551705266,4.21627598676166,2.48369769741889e-05,0.00613836799218186,"res25"
"SMCHD1",5499.93398184088,-2.62766409161388,0.623825559332801,-4.21217767098905,2.52920478391345e-05,0.00617552580129999,"res25"
"AIM2",114.962419888757,-2.77861153548303,0.661767380708089,-4.19877379345885,2.68364236139575e-05,0.00647460667810074,"res25"
"EVI2B",1240.02909121926,-3.40654496889345,0.813815842224294,-4.18589168721857,2.8404878315263e-05,0.00648557040403154,"res25"
"XKR3",7.01960132937213,-18.2240713561958,4.35432961346494,-4.18527602959623,2.84819779906645e-05,0.00648557040403154,"res25"
"FAM47E",514.027055285986,2.07212470086627,0.494952916740378,4.18650871786493,2.83278057939969e-05,0.00648557040403154,"res25"
"AOAH",546.105137714639,-2.92456407335076,0.698752860586407,-4.18540551075013,2.846574638031e-05,0.00648557040403154,"res25"
"CYBB",627.927446916866,-2.50140425394388,0.597241630966256,-4.18826170891159,2.81099251609053e-05,0.00648557040403154,"res25"
"PTPRC",6248.02984060533,-3.7963911790695,0.910634814949856,-4.16895018370074,3.06005856770517e-05,0.00689057188145701,"res25"
"MFAP2",280.146323960221,2.07484986285697,0.502991019798515,4.12502367077666,3.70696629686079e-05,0.00695605360853525,"res25"
"FCGR1C",103.85398229989,-2.97295275787186,0.718028203493059,-4.14044008774176,3.46640139349033e-05,0.00695605360853525,"res25"
"FCGR1A",292.87793178957,-2.50571377568734,0.603745901428728,-4.15027873441081,3.32070641754629e-05,0.00695605360853525,"res25"
"DYDC1",137.914729218097,2.96408071908369,0.716690003229876,4.13579191243856,3.53732627763198e-05,0.00695605360853525,"res25"
"ANKRD22",887.981441387014,-1.63555521450195,0.394406376051954,-4.14687822969298,3.37039196419631e-05,0.00695605360853525,"res25"
"CNGA4",291.912886198324,2.74154833081368,0.663629131542041,4.1311452443977,3.60960412992768e-05,0.00695605360853525,"res25"
"DNAH10",2023.23356003872,2.52969530256081,0.612057025692659,4.13310393700321,3.57896778404641e-05,0.00695605360853525,"res25"
"LINC00332",54.8771999003892,3.84635362901126,0.925239426453317,4.15714410674795,3.22250732015331e-05,0.00695605360853525,"res25"
"PCSK6",538.354619676227,1.8911526736006,0.458170381271799,4.12761878747181,3.66539097979562e-05,0.00695605360853525,"res25"
"CD300E",303.736167257075,-5.18867554044853,1.25742434123391,-4.12643160331767,3.68435513858498e-05,0.00695605360853525,"res25"
"CDH19",4.46729225579931,-5.94316478640237,1.43161997241758,-4.15135643600034,3.30510561746134e-05,0.00695605360853525,"res25"
"EID2B",65.7181712188228,1.85864149332661,0.449628847386108,4.13372385720293,3.56932302534413e-05,0.00695605360853525,"res25"
"TTC30A",885.194528973854,1.50751852498604,0.365013756181033,4.13003208634792,3.62712608457563e-05,0.00695605360853525,"res25"
"PRRT3",1821.45263718775,1.46459110909424,0.352920508782517,4.14991782185368,3.32594660235895e-05,0.00695605360853525,"res25"
"PDZRN3-AS1",4.61950894697855,-5.8624750958606,1.41480192704062,-4.14367197542862,3.41788540276971e-05,0.00695605360853525,"res25"
"PCDHAC1",418.550750885591,1.42050928717859,0.341263004960364,4.16250594565203,3.14773943022149e-05,0.00695605360853525,"res25"
"ZNF117",589.362922827812,-2.02695656326538,0.488433781788265,-4.14991067129765,3.32605050248444e-05,0.00695605360853525,"res25"
"AP1S2",153.678260779365,-2.28686826002838,0.551483095181492,-4.14676039938409,3.37212620399005e-05,0.00695605360853525,"res25"
"SPAG8",827.611328589242,2.51092250760687,0.609615899520652,4.11885994046617,3.80751472307814e-05,0.00707918287870656,"res25"
"FLJ32255",343.392245668802,-1.6925947180707,0.411727042205922,-4.11096319785611,3.94012004928471e-05,0.00725913390170945,"res25"
"MNDA",4294.28988617655,-4.10536004159917,1.00173893740984,-4.09823347010374,4.16315252593037e-05,0.00728224448115612,"res25"
"LRRC18",358.562247632739,2.52165557914169,0.617656563582256,4.0826176354651,4.45312580755016e-05,0.00728224448115612,"res25"
"RASSF3",1202.26769770651,-2.51877021204213,0.616053212871057,-4.08855949359251,4.34060230206433e-05,0.00728224448115612,"res25"
"C12orf75",1327.01738998993,1.95580969029294,0.479073707873555,4.08248179382273,4.45573036446935e-05,0.00728224448115612,"res25"
"LOC100507472",38.2352659161317,2.55908184823815,0.625495354742312,4.09128833465506,4.28983374638052e-05,0.00728224448115612,"res25"
"CFAP52",1222.30720451216,2.73348506231859,0.668489232006255,4.0890487556769,4.33145812115211e-05,0.00728224448115612,"res25"
"CCDC40",1559.72075951376,2.37129425446869,0.580026465321159,4.08825182339863,4.34636195311442e-05,0.00728224448115612,"res25"
"FBXO15",404.627333447482,2.54838052516899,0.623604989628396,4.08653004314087,4.37872808360797e-05,0.00728224448115612,"res25"
"CCDC151",921.535605974529,1.63513185448021,0.400250195091897,4.08527434722371,4.40247675775917e-05,0.00728224448115612,"res25"
"MORN2",2446.36162342301,1.92877818833243,0.472031039117965,4.08612575973084,4.38636090248206e-05,0.00728224448115612,"res25"
"C4orf32",278.212842125831,-1.17205794223015,0.286464418720216,-4.09146080852323,4.28664396734531e-05,0.00728224448115612,"res25"
"PRDM1",2489.6100113378,-2.33106973148793,0.56843400928025,-4.10086253361147,4.1161303435074e-05,0.00728224448115612,"res25"
"GIMAP4",397.292929157398,-2.90265517492384,0.709245374050889,-4.09259655561119,4.26569527444984e-05,0.00728224448115612,"res25"
"MSR1",145.515765597606,-2.40577109006872,0.587515577043828,-4.09482094444834,4.22494779865648e-05,0.00728224448115612,"res25"
"CCL2",285.147858044435,-4.35300491263722,1.06752605733268,-4.0776568241469,4.54918451589482e-05,0.00731696614278766,"res25"
"TGM6",7.16434178535193,-4.35753166268602,1.06852457173854,-4.07808278624433,4.54085988875716e-05,0.00731696614278766,"res25"
"EPB41L3",214.724361342499,-2.37617440239541,0.58360661866679,-4.07153436303313,4.67044706394652e-05,0.00745285670849923,"res25"
"HRNR",36.6173835935833,-2.75827065864333,0.680023349954777,-4.05614109990011,4.98901274843284e-05,0.00765964639088938,"res25"
"SCEL",7019.96042747721,-2.8092039612311,0.691733801911872,-4.06110551987887,4.88408889478873e-05,0.00765964639088938,"res25"
"ARHGAP15",558.436268802303,-3.19987747491953,0.78785456465446,-4.06150781943231,4.87567848689134e-05,0.00765964639088938,"res25"
"GCA",3689.48798203354,-2.6813056462818,0.660966976007071,-4.05664086650694,4.97835415680042e-05,0.00765964639088938,"res25"
"PLA2G7",137.310960719216,-2.72757142903903,0.671987359519062,-4.05896240517253,4.92912477131169e-05,0.00765964639088938,"res25"
"UBE2D1",1904.5723905052,-1.58600893487948,0.391200513696089,-4.05420974500968,5.03040668588179e-05,0.0076651294658707,"res25"
"C1orf189",323.617161164395,2.60451074129089,0.643217566306861,4.04919093899303,5.13950009954983e-05,0.00772346527714542,"res25"
"GABRQ",49.4889600939401,-3.92440948138868,0.969242569241447,-4.0489446150307,5.14491173598456e-05,0.00772346527714542,"res25"
"LINC00173",16.878902020825,-3.75234729251506,0.928264768512278,-4.04232436670942,5.29239516710029e-05,0.00788644709238635,"res25"
"IGFBP5",1792.22230401634,2.16147544771303,0.535514716697625,4.03625779146139,5.43105388181512e-05,0.00803399547217994,"res25"
"CASP5",74.2416623315332,-3.88950431958286,0.965863871318001,-4.02696946752477,5.65003660491176e-05,0.00808137632542619,"res25"
"LINC00443",12.0150795705035,-4.3916795537209,1.08947915987839,-4.03098995873508,5.55424168130271e-05,0.00808137632542619,"res25"
"CCDC113",2376.96235107178,2.26708047166316,0.562748298918713,4.02858698288243,5.61130994311355e-05,0.00808137632542619,"res25"
"NTRK2",616.773560047371,3.2221604802921,0.800247973690916,4.0264525324954,5.66246638809098e-05,0.00808137632542619,"res25"
"TLR4",2061.78655604078,-3.68352666967674,0.913542706646601,-4.03213406759942,5.52726386632318e-05,0.00808137632542619,"res25"
"HYDIN",3231.66645788583,2.66002462137291,0.662344201338138,4.01607595567206,5.91751907757854e-05,0.00838632458924522,"res25"
"IFIT3",2531.87763202037,-2.34194073946771,0.583681795301299,-4.01235871723358,6.01150579227693e-05,0.00840201216457133,"res25"
"FAM149A",528.646512625756,1.48155655035764,0.369111760097644,4.01384271789582,5.97381603358888e-05,0.00840201216457133,"res25"
"NLRC4",209.449814137497,-3.35283356814746,0.836561802470726,-4.00787312813602,6.12680167693046e-05,0.00850450430032004,"res25"
"C10orf99",40.0737018377277,-4.20325714459409,1.0506396200299,-4.00066498965124,6.31647287641824e-05,0.00854795445013323,"res25"
"PLBD1",3677.21810361786,-1.47497634871706,0.368791324099751,-3.99948765692251,6.34797582550214e-05,0.00854795445013323,"res25"
"DUOX2",49268.916723165,-1.9088773406936,0.477243592457072,-3.99979668844963,6.33969242610411e-05,0.00854795445013323,"res25"
"TPSD1",112.110567604944,5.04791354919773,1.26067166004824,4.00414613032912,6.22418834070395e-05,0.00854795445013323,"res25"
"MN1",34.83425484381,-2.4228631511089,0.605911938379168,-3.99870508838319,6.3689979372847e-05,0.00854795445013323,"res25"
"FCGR2C",298.796469362524,-3.34412348855556,0.837365640909903,-3.99362396207438,6.50710341305792e-05,0.00865531483947351,"res25"
"SYK",2629.82995038804,-1.48707124737233,0.372453921212197,-3.99263147111587,6.53440822283355e-05,0.00865531483947351,"res25"
"HOPX",4566.32912442094,-2.93887480880589,0.737202215766242,-3.9865246549093,6.70481634675544e-05,0.00882336416125622,"res25"
